type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,userid
3,72.01610019954906,2.0600000000000023,1,0.8354581219928656,10,2.541828272428485,-0.05851661362465882,0.7386259834257076,0.9272952180016122,-1.5707963267948966,-1.3996578288855528,9.182404514599908,10.069207223045662,-24.54369260616206,372.0679095027787,60.166435825965294,1,14.764470163406141,27.548150977088415,89.74358974358634,0.0,47.566780703571325,102.73282427046145,243.58974358973435,-28.571428571431355,57.47451110966564,101.52523539939175,259.5955991194336,0.0,140.85691139357724,551.6015562401329,1540.800191593926,-388.8929256912718,-1216.7439523193684,8408.252631785117,9174.507429101808,-22163.4550532518,0.14099999999999113,15
3,538.7857808664862,3.181999999999988,1,0.6798020190903176,16,7.0394886211826515,0.07898620056914785,0.2053062959949752,0.7188299996216244,-0.11015889682832049,-9.716464401400243,42.27495077992211,31.152997847636538,-157.07963267948966,268.8580246085026,366.2676616901907,0,13.104508578209577,290.1255844491153,893.6170212766519,-467.88990825684266,206.90793529986647,355.641661656281,1127.659574468156,-73.3944954128572,300.81609819198724,395.99467515159506,1438.807664910449,0.0,600.7031158814465,4687.462899245124,14354.946232027045,-5927.448629435943,-2061.9082316353865,72649.81543577969,156060.71234990444,-186077.01707762695,0.17099999999999227,15
3,140.64973224766413,3.6499999999999773,5,0.8026903600529858,11,-11.935558306631508,0.0010362565380512402,1.1064340150410454,1.695151321341658,-2.4586851558642424,-1.234267308787866,16.96115432711501,29.956438007243108,-39.26990816987624,32.17057940406844,112.89818421923357,1,-30.38799569447417,64.30870709011714,0.5045408678102928,-222.22222222223226,-63.29656012195833,121.8850362859313,10.638297872339486,-422.01834862392894,84.77257206212694,127.60786369151059,422.91488336213496,0.0,141.87850561584096,1667.2806436878486,3879.9530583689066,-2743.3190668970797,-334.91598041551254,22096.79057100404,35595.89961806975,-52986.17700212789,0.10899999999998045,15
3,397.4489845111271,1.4660000000000082,1,0.4102389960018503,14,-3.713123319779303,-0.02411241415398412,0.33177668683027256,0.27829965900511133,-1.0286980494480253,0.28792573498018154,7.205422623180462,7.852118565914446,-21.887192541448727,240.13016100870658,163.04907236779974,2,27.574429342393028,160.71928651049313,449.54128440375035,-266.05504587153797,102.92891912438638,417.4316197407798,1018.3486238533937,-403.6697247706094,258.3305780419962,369.02557350598835,1113.1582484478452,0.0,39.31067519245288,3745.818887885462,9921.476808912394,-6359.348422659605,-1353.6783105116797,47860.294561181385,89555.94155162438,-98530.90832964376,0.4679999999999893,15
3,13.055385138137417,2.666999999999973,1,0.7266605220854176,7,1.4601391056210007,0.01968743507369215,1.8787759016803747,1.5707963267948966,-3.0309354324158972,0.8812761638419406,2.9143488479269055,5.034603611521914,-3.2909179505057864,156.8489719443516,9.486832980505138,1,1.9263519944458596,3.2895387596134267,9.17431192660715,0.0,2.095950447183214,4.723486664811975,12.552301255230397,-1.08577633007598,4.144316467424322,4.5866145749169345,12.62954691511522,0.0,11.830102756793883,36.956602222949996,84.1679993266862,-19.131999107303972,85.05379406553827,363.52888536338537,772.1834800614798,-331.08973857046874,0.10899999999998045,15
3,192.89212620027465,5.788000000000011,5,0.7469811352372667,18,-13.774692251821357,-0.14846106840913773,0.9695441922864694,1.9183702862510756,-2.819842099193151,1.013344049135766,13.549011992048579,52.79918219039228,-13.959614352441466,150.43711913853124,144.08677940741129,1,-31.891741452641458,56.317074242724026,46.511627906977544,-161.29032258066368,-66.53594346609778,99.1620619983531,5.813953488372193,-301.0752688171469,86.79413186117698,103.29493593662555,317.5318035740148,0.0,90.93804826334792,1051.6242467867476,3241.0203281055396,-1720.654526200714,648.6638444748442,17427.252203752058,34878.62319438879,-39470.556501341285,0.17199999999999704,15
3,686.7218282473397,2.198999999999984,2,0.4932285201320322,17,4.534734218387833,0.005991132617822334,0.06312308838780492,0.12754597099145237,-0.1833733517843144,12.329508836787712,59.22540755027751,235.61944901923448,-56.703545860621944,356.2921618530944,338.71079108879894,0,-33.75452722847642,342.5877056520598,853.211009174465,-559.6330275228903,176.58612185616641,282.38365574728584,880.7339449540568,-73.39449541283807,359.78237333746125,296.3871948490044,890.0501163768013,0.0,114.3458464970196,3196.144499908844,8006.584624503486,-4192.928952686787,-1073.7333499357499,46699.93060437024,73454.90481197176,-111922.1429099934,0.10899999999998045,15
3,61.94545935571651,1.5130000000000052,0,0.7915124562556071,7,0.4962424517019827,-0.023997309173477182,0.0883285742217044,0.062128727822521025,-0.18975947173562838,-0.04547000221911717,5.198652005602021,6.976192081292179,-9.584300661330404,462.8945751325976,49.03060268852505,0,53.17423846333794,45.05478381027711,146.7889908257144,0.0,7.124636465671277,45.01899721898881,104.65116279069947,-38.461538461537,64.9156563560476,47.70325470214144,147.07540864114011,0.0,42.491800179111785,565.2740908387891,652.8261193830662,-760.1396803201841,-1448.8015777021265,7081.3757701983595,4053.727675753433,-12592.40393843707,0.17199999999999704,15
3,53.27621306892523,1.0759999999999934,3,0.9153192119315585,7,5.1604476518445725,-0.8249733652015376,1.837844604772257,0.12233109386358208,-4.218447611465109,22.933831951638712,60.16963723319994,157.07963267948966,-22.55854337682077,327.69578088642726,48.76474136094644,1,-43.12145041503381,78.46570677278119,0,-220.18348623857162,9.230177090404608,16.739438891798805,36.6972477064286,-9.174311926604759,47.11243702961493,77.9134639410526,223.2206433137362,0.0,189.22054717787907,949.0839695783624,2047.8958102181307,-713.9971350549615,1653.4795132857569,9633.72874153262,18788.03495613301,-11047.571781092369,0.10899999999998045,15
3,125.11977593957131,0.6240000000000236,0,0.9824080276437421,7,-0.4485017520980211,-0.10773499615082316,0.2230821335823327,0.005387346694261277,-0.519130218750049,10.58833124659657,29.719934640665755,78.53981633974483,-3.9259946309838667,473.4349868176209,122.9186723000212,0,158.70508336778204,183.12501699956775,490.90909090903,0.0,20.003364147991896,59.34736396353091,154.54545454543538,-18.348623853209517,162.53634204849345,189.60322315435744,514.6610856260511,0.0,228.08495542793298,2921.2768410425815,4678.73714205443,-3708.1444116189436,-499.1254736445632,44127.322171834836,42533.97401867136,-76943.86746488707,0.11000000000001364,15
3,959.3843487260128,3.992999999999995,5,0.6173167597793674,17,-21.779711437160195,-0.002779193478154264,0.03541889837345242,0.08888873156519167,-0.08532549862537522,2.6141168238422665,11.490532370004294,39.479111969976145,-9.176271227513997,444.3438571263908,592.2440375385809,3,-107.09387934804823,553.4032682417563,697.2477064219617,-1431.1926605503422,-302.3440296911463,325.53146868578676,0,-1075.268817204096,513.4513189480765,481.0205432763038,1536.7177870733465,0.0,810.8914830422107,4247.054862286121,11538.429133226016,-5309.062089928906,1564.0132991759378,60662.26872044776,125105.2796890336,-124150.7767312508,0.10900000000000887,15
3,233.7522052572873,3.3850000000000193,2,0.5531252119526675,14,6.983719885907243,0.1014954843202403,0.2351798427515767,0.7484845444639342,-0.1705030806442696,-14.0739009931699,44.121760196451255,19.341267045146907,-157.07963267948966,272.71130194454895,129.29423807734048,0,-12.821570379564806,141.1676384014396,301.0752688171469,-321.1009174311665,66.67673823969974,168.71105835350852,602.1505376342938,-64.22018348623331,128.5095550742866,186.16050118362384,673.2247674191631,0.0,605.855266624538,2282.605946694927,7020.923761169135,-1816.909610906763,5770.339620914583,27842.615380739822,79924.01656219304,-33472.65075470113,0.561000000000007,15
3,401.4408097501729,1.5289999999999964,2,0.6626881647969468,13,18.0381574830024,0.21642461806236482,0.6046590205785355,1.9983766200429869,-0.20760606646533747,-17.99586751386548,93.25882927344924,65.10767214444795,-314.1592653589793,168.95082353175064,266.03007348794233,1,-25.14159438347913,256.5182910558557,614.6788990826791,-400.0,202.62614287401064,315.5038806384021,893.6170212766519,-73.3944954128572,316.9678577213884,311.07657392627056,918.59715510316,0.0,2274.1330982434097,7730.90052651607,23767.990154089184,-3619.7796966826054,202223.74677231078,761007.7042014168,2612249.116669265,-221525.42183042414,0.10899999999998045,15
3,107.79528017680391,3.1670000000000016,5,0.7043684748198416,11,1.0956076852015446,1.0125649243137977,2.382705874485459,5.497787143782138,-1.2790016008554383,-3.772092669826817,20.587872772266046,35.24222528065339,-52.475862804469294,45.83313753276266,75.92759709091287,0,-40.85409319246909,63.858926926631746,0,-212.7659574468219,-46.37934831678186,116.72013288858581,55.04587155962855,-363.6363636364125,89.06087223598489,112.99321338324133,363.6363636364125,0.0,179.8065949285236,1451.3194004691159,3305.7851239678307,-1883.148483691312,-1656.3156581492917,21209.36852262377,30052.592036075224,-47604.895483107524,0.10999999999998522,15
3,19.241517481975265,0.9200000000000159,5,0.9554743448936607,6,-3.972935472795361,0.12951363200342603,0.5995269952849133,1.5707963267948966,-0.8413283457964045,39.99032417867772,111.4511830816884,267.7945044588987,-38.20659519580554,2.121320343559643,18.384776310850235,0,-13.476540841997897,15.5761714509915,0,-40.0,-15.68913161654122,23.14125861365869,0,-56.0,21.225413216194237,27.318161360961174,68.81860213634101,0.0,63.23085798828852,168.53888418932095,271.41398220867853,-168.02088436536937,42.375510430184406,1048.183235123221,1743.9984264330606,-949.924792464834,0.5459999999999923,15
3,370.11704095547486,2.0900000000000034,2,0.40350813687263326,13,6.134338531347396,0.020198739528111867,0.09978374215952125,0.48932437545432833,-0.2693460504090742,-0.47932486689055964,13.875710740939413,27.306825469501835,-36.81988564789728,173.61116037620852,149.34523762075577,1,4.673153936602692,295.25046321753206,840.4255319146923,-559.6330275228903,111.99341887717917,404.45387868420545,1234.0425531911937,-348.6238532109808,259.3127991645775,432.39320667647974,1493.0425639548037,0.0,540.9479540939963,5693.295888096705,15709.569709499296,-7349.228143973019,1732.9674242934004,89539.06728052626,170212.58216580813,-211548.60416033442,0.10899999999998045,15
3,443.75450245743696,2.1999999999999886,5,0.33312924483104833,17,-14.469500533258751,0.031188377074251303,0.11195690804934064,0.3855741700801287,-0.12791110258027158,3.262947852123314,11.927303966740723,46.36476090008061,-11.674554089108584,191.92626789392926,147.82760229402356,0,-46.634703415006236,133.01529876332026,155.96330275232157,-329.7872340425739,-61.19934896050742,293.0062860727496,568.0,-768.0,221.78668468676196,234.23904147499195,820.224359550483,0.0,118.24134996778159,2245.626987855114,4090.301082075662,-4052.4695550951087,-1291.531513451803,31398.222397947193,51180.52257854845,-73206.35783128532,0.6709999999999923,15
3,597.5984405597422,1.7159999999999798,2,0.6329875765336569,16,7.7305853025338,0.004591245030283131,0.26651651500442125,0.6789023725007892,-0.6577891553533854,1.519968671520499,22.160263386668813,47.143930769623125,-52.36239088272384,465.57984482491435,378.27238863020386,1,-9.433135469527397,226.9736889075647,627.6595744681246,-336.36363636359465,225.32201460764625,395.8945340511746,1145.4545454546994,-181.81818181815927,348.36051093154015,358.2652826901817,1145.4545454546994,0.0,171.17132273971404,3200.591393808202,5538.956341357192,-6492.612247214798,1753.2698472604745,42357.97545120586,98436.11170122199,-69554.13800277466,0.20299999999997453,15
3,113.49746266514201,1.201,1,0.9835360782211741,9,8.466432705218375,0.016677179751623212,0.03286940273054105,0.14185687327075025,-0.03794716794064089,0.5497050525748972,3.7519010209690777,8.657326117165155,-2.8194902821701437,902.786337187438,111.6288493177279,0,33.093155567712195,26.35690338491646,73.39449537581012,0.0,103.72676931699355,111.6316676333788,363.63636368264457,0.0,110.55935809871295,112.67253666539003,369.1625546696561,0.0,82.28658408911267,1551.0795208645397,1864.0679441922512,-2965.972432953043,-1255.663841708792,24990.097644079742,40958.331379995856,-44312.29706282885,0.140000000014,15
1,5762.298037207477,13.49399999991,6,0.06975001770682061,59,40.78254566753085,-0.0034405019498160317,0.1610315581524409,0.7943370836026066,-0.7134304502605022,2.1466166255568675,26.220644298031015,182.8700198118921,-47.216837099791455,787.5141639363677,401.9203901271992,8,-561.9944017331597,5200.610939086992,2559.6330251746485,-39375.00012304904,877.0624258920478,8412.46668982169,64000.00020000352,-4211.009170448616,2018.6475029540793,9732.573644150298,75142.46908566794,2.809130625352638,80260.67427079071,619042.757011288,4695870.615450653,-344549.07115339313,5237294.9517221395,38756099.037850454,293495149.08956593,-23121191.224014856,0.17200000001999993,15
3,1477.5660271617658,1.9500000000000028,7,0.312309939930203,17,7.308272250756989,-0.023289481623114238,0.050516011767801815,0.1136042638299806,-0.5235987755982988,-16.566834620483263,79.34901487762578,57.32325244386477,-314.1592653589793,302.84843096696727,461.45855718579975,3,189.03873518796212,941.7169899389364,2128.44036501971,-1403.6697260584128,-173.51176107410296,559.9294593093596,899.0825679824638,-1211.0091754229445,778.2668646307895,770.072972742627,2310.5427612349395,0.0,692.1998153408019,7424.408580244043,15252.945000906426,-14711.614817979076,2161.6391905932733,97688.43535623187,205637.21129685608,-125692.56817030968,0.2809999999000041,15
3,419.5126580952603,2.4339999999999975,6,0.9538031102057815,16,-17.55789048534251,0.009840288968982133,0.06773214754276673,0.23808806562877016,-0.04715767267824059,-1.565654625382053,5.659161866578562,10.526306349535577,-15.660187698201522,454.55945211185355,400.13247806195386,0,58.00261718520083,101.4574410300106,381.8181818181838,-9.174311935022306,-254.96594061708998,245.51763113350975,0,-800.0,272.63917900280904,252.6215359490058,800.0,0.0,4037.44938139373,16331.680588758047,62352.85867520772,-4475.380832994712,368323.4113325588,1598595.4832706414,6128301.37363733,-610797.7532636519,0.10999999999999943,15
3,845.3185785410511,4.259000000100002,4,0.9692980008490949,15,-20.983968218749848,0.06565909363164699,0.21167640704935445,0.7576489107745898,-0.060307673419730076,16.387302800415714,81.4691852968249,296.4883797519757,-56.591811231565075,742.5940189163996,819.3656082604394,1,-481.92283620939696,532.1941917436634,0,-1752.2935763739856,-90.4099666741604,110.91356643679264,27.4390243860611,-311.9266052184261,495.8823409427794,537.8424659454356,1763.8792729098225,0.0,109.7453917007364,6755.191639180446,16174.209168276799,-12478.030357164636,173.8636091312573,103024.40335710534,148495.8565383687,-262864.5830433752,0.6560000001000006,15
3,258.19365452520975,2.4959999998999933,4,0.8733303663714953,11,-11.373546277392897,0.1646510591104851,0.9704183551690011,1.8393071757523929,-1.963495408493621,0.34470563785114583,11.733421596797669,18.84955592153876,-25.33542470744794,152.6686351691836,225.48835890129672,0,-145.95738417699513,448.4789156001976,4.926108374384509,-1504.5871545828006,-100.0227190716554,171.44015220291357,8.0,-541.2844031730807,201.27817926260806,468.48617885706784,1598.990716312639,0.0,126.97236480696532,6729.532631392659,14554.276166669926,-13875.600293630187,-181.05034151072786,108814.45610505475,142527.14434037052,-260824.55492095803,0.125,15
3,1589.0709795404825,2.730000000000004,1,0.5784088660855309,20,27.8851302208147,0.00907237709169761,0.02884951874838978,0.10303280200017913,-0.02327608377334879,-12.290370246981707,72.06580586952262,49.93467216801301,-314.1592653589793,881.0598967452822,919.1327434054343,1,60.59175848864694,755.5127638288654,1952.0,-1715.5963287013437,429.74163850303347,728.2286710913322,2336.3636363636483,-266.0550458715727,748.60942066937,830.5930271956503,2941.1399150669454,0.0,6684.133846263758,30750.159497042485,125299.64086141667,-25484.366355197064,630989.3874280936,2886795.9331816076,12529964.086141666,-639277.7285853688,0.01,15
3,251.11078784946574,1.1539999999999964,4,0.5098751531937491,11,-2.702235877679092,-0.0002716072876229812,0.05888727521306008,0.16264223799176894,-0.15309076626929746,-16.361086358323572,66.5492835204951,56.72059360329635,-209.4395088430233,1104.079609611181,128.03515142334936,1,-73.70551133042565,294.00537738765127,190.9090909090919,-862.3853211008472,-67.39329394542085,68.89277541817783,9.174311926605954,-236.3636363636376,195.63767162520182,239.21891298580573,864.7731922401485,0.0,237.03115180960768,2875.511933074047,6797.895205458996,-4734.207754960076,-1856.8353339009277,44000.38491659701,72953.49972565117,-105799.10972862053,0.3429999999999893,15
3,989.1233473056417,5.5380000000999985,7,0.910202685354768,25,-16.60476002834843,0.004075062960842063,0.7853386693480885,1.5707963267948966,-3.0231026944316555,5.662377188289969,31.699928648092772,157.07963267948966,-12.092410777726622,119.06439556537119,900.3027268646919,2,256.9292624762384,551.5915734473957,2073.394493510715,-3.2051282051282297,-195.8948104987769,401.53076232351714,385.32110091745005,-1266.0550447100825,353.8195589117139,665.5418503904208,2429.3744260521894,0.0,164.44543831105776,5589.950139760948,22287.83875067417,-11129.678033090828,1447.4460633083306,82180.10467997639,204475.5846809848,-272447.12634393934,0.10900000009999644,15
3,832.6368595802811,3.4319999999000004,4,0.9715882895971588,15,-22.654391980841623,-0.18154269787753874,0.7208956295176283,0.13470352563964053,-2.595800933026209,16.391298433769997,57.01852727857871,221.42974355881807,-5.810197539843882,711.1583005035992,808.980222255155,0,-472.02375399779413,677.0851806557507,0,-2211.009174312035,-87.34246163738491,114.01637306702897,45.871559675114526,-302.7522935779965,492.42920320330126,676.5139006640495,2214.7366653306694,0.0,1180.890561987879,6775.697046725144,14850.239244188675,-11933.50747371338,8548.294579354542,78372.3662615708,119571.57649256702,-227254.16146137184,0.21800000000000352,15
3,84.58505602066334,2.495999999999995,5,0.8199340025341619,9,2.746855462596229,0.47372871593896043,1.3377046947623623,3.3865713167166573,-0.6435011087932843,-2.339129163814528,19.004375224783093,22.280798961628893,-48.53477905823114,104.03124530639822,69.35416353759881,0,-30.315575716363576,44.652865558723725,0,-137.6146788990893,-66.75994968411774,110.89628159939349,10.695187165775538,-293.5779816513523,79.76578741871542,114.27398605136885,300.5199881496857,0.0,95.08975635159159,1008.5086169139096,1985.843970082001,-1715.9634569028826,-1581.7220992681086,10929.55362354826,15911.445564042906,-19833.517322227075,0.35900000000000887,15
3,99.0878212086518,0.7950000000000017,4,0.9728764473049013,6,-4.92128549694554,0.40749198849400015,0.7975757565708308,1.6660811018093906,-0.045699949608706096,-40.27936963566532,95.18613277558936,20.138414446088877,-235.61944901923448,123.2362492981425,96.40020746865642,0,-111.45000459516187,186.1157587671299,0,-483.8709677419171,-83.16675856998127,135.68009320179485,8.547008547008742,-344.0860215053633,141.04172154144254,228.62901786214212,593.7392555818494,0.0,660.7326029103558,3329.472133294475,6384.293070772333,-2410.122796180207,4094.702976525144,44240.653878455,68648.31258894721,-56374.46068559106,0.09300000000000352,15
3,1017.2442818670158,1.1540000000000106,1,0.8612134872213454,9,9.340752014007995,0.013880130713233638,0.014954511651218302,0.055794674438847586,-0.0008825216774940531,1.745435702414622,5.731057524139721,12.544940368027223,-7.727111521156121,921.4184621010822,876.064495342666,3,228.9312590011249,762.089260006806,1371.7948717950696,-776.0,933.9350706509829,845.57076970212,2490.9090909091037,0.0,1103.6402909668727,963.8713082721017,2654.747812959509,0.0,-1072.0285029878262,21306.034987410934,29879.03809919234,-41115.55271440015,-88056.82109077116,508733.6057763076,564465.1755360673,-1101057.8232392755,0.39000000000000057,15
3,325.2750949565038,1.7000000000000028,7,0.8775610980062695,14,-8.805041083256503,0.015037716589414706,0.24234019856670738,0.7853981633974483,-0.7853981633974483,3.0679607375364775,11.644485009005075,42.66274931268761,-5.927533308659974,384.9342219921939,285.44876948412303,0,167.68111459721473,298.7878768989844,917.4311926605955,0.0,-76.97827608233385,88.62223148806528,0,-238.53211009175482,210.06290468416768,292.3917350848117,921.1392952274387,0.0,155.91811777323107,2875.633483072813,7111.399978516161,-6595.799419509456,-4432.655839770512,29839.463316231308,61789.89164131873,-59768.24893452883,0.5919999999999987,15
3,167.5481440788229,0.6400000000000006,3,0.9717555977103841,7,13.02780131573889,0.005445107903251966,0.033634506179326513,0.042207297549401446,-0.058063501110365984,-37.48325769611431,111.18162444233162,25.38304530490212,-291.05019863938963,384.016674006445,162.8158468945821,0,-184.7236822451204,199.24168736036773,0,-559.6330275229632,84.31267454073979,75.16702117583155,220.1834862385429,0.0,207.52333990892745,207.1264591320755,601.3899675806675,0.0,407.39103346169213,2802.8054534744306,5517.339152116487,-1897.1366156957574,-572.9922582390221,41031.5536968127,50617.79038639227,-68022.71346616185,0.10899999999999466,15
3,1068.6225346471233,1.5439999999999827,5,0.8096696026208663,16,-18.592814411462204,0.015221671430157837,0.13054383886891555,0.4449592753103928,-0.10928278946846542,-17.54890723134895,59.78862272501616,21.513416815306634,-235.61944901923448,491.29644002914006,865.2311829794393,2,7.996692400364912,301.5872726932405,467.88990825696465,-623.8532110091236,-515.148485561322,1069.3228215723982,34.188034188037044,-4330.275229357446,632.8255239272196,1039.8925172289235,4333.082980256907,0.0,-371.0192627079632,12947.895626728874,26332.283280610136,-37118.17971239563,-48350.98290777557,279709.7295886189,359235.9892873557,-791040.3825466535,0.2179999999999893,15
3,1390.4092869664876,3.2299999999999898,1,0.6773395259577163,24,18.251854976861907,-0.018847378299571425,0.18549190962621692,0.41120913963568917,-0.702481473104096,0.10965008772162184,5.025372618284048,7.5451218281771695,-12.566370614359172,965.995035320028,941.779167321087,2,70.44921674505922,445.212277698144,743.1192660549854,-1088.7096774193967,350.11096125900843,589.3736281844981,2663.6363636360334,-148.93617021277532,523.499123380422,621.5501932415808,2773.457429942016,0.0,300.99410645036386,4777.037039500077,14455.230600879342,-11163.325447701714,1548.642771282065,59530.52696250344,90176.59562317375,-206601.2584563068,0.26599999999999113,15
3,426.0148155172977,1.3100000000000023,7,0.8009199187837608,11,-8.193404118754634,-0.03939601901580027,0.08467797801409169,0.039168077940707716,-0.2321692003420198,18.37223007279009,64.78708337425854,213.41125882868644,-15.627044578820477,560.9082525898492,341.2037514447929,0,252.42510971583152,637.2461064621638,2165.137614678723,-59.40594059405994,-59.47996955631179,111.80161917289615,165.13761467888565,-284.4036697247475,316.98587105100506,615.3972007312632,2171.4261033428015,0.0,1096.518327545307,6683.9840842919575,17719.40516971015,-9543.572556881187,8236.077975506661,66873.10441232062,140884.4124466507,-134300.38288961054,0.21800000000001774,15
3,1812.3790892741847,5.1159999999999854,3,0.18207275182652474,26,-15.423117672801446,0.05107791929247332,0.1917350616962306,0.8721365020734333,-0.04016078728944579,-3.327301089100263,15.52923645094051,9.965983718370985,-76.0062738772276,850.3178299977735,329.98484813700156,1,-88.07596821629629,396.8954467932389,1345.4545454547263,-799.9999999999008,51.39190922336308,1050.477669030638,4209.090909091475,-1348.6238532108994,602.7908238917231,937.9948795870207,4418.901924107536,0.0,718.7262878906622,9911.662529709207,39664.51602981547,-19411.53431875476,-3218.3928138609017,148215.3973939187,390351.01834964385,-541982.113289591,0.10900000000000887,15
3,123.19193424074274,0.4519999999999982,6,0.7127163941222164,6,-3.9708225687486465,0.011717038045962216,0.018201381512410787,0.03349724100139618,-0.03859967859186807,1.8752749249735174,11.184474608194588,12.970253715591209,-19.194777674921742,510.2794425434197,87.80091115700337,0,29.162518945003253,154.52080445417758,185.48387096774908,-247.70642201832848,-129.27551633529663,161.49104422159334,0,-431.1926605504236,183.81434474487173,165.04815659173815,497.27817368317614,0.0,341.03304300865364,2543.3047978352038,4562.1850796617955,-2295.892340358029,22.788115275253585,38624.668851028706,41854.90898771949,-62918.14146808307,0.10900000000000887,15
3,1085.9028177618445,1.3409999999999798,2,0.4311233798257462,13,3.648487150239686,0.0029929661807483006,0.009927975481874537,0.02777594796629034,-0.02242975983252728,-19.40414409310815,76.61673191012596,23.109588707953563,-273.670086730471,593.6028965032641,468.15809295578777,2,-75.72429986800482,200.77409472274212,320.0,-412.8440366972141,317.7248702660002,1268.5207504505438,4055.0458715603604,-688.0733944955363,749.366328174267,1057.7227402486537,4059.195021206717,0.0,171.66042078008104,12064.883256713905,29607.293772544,-23480.719642185388,-1105.1571291782973,170385.0210349165,219614.2605271524,-487045.9946305052,0.10899999999998045,15
3,213.42914654435054,0.592000000000013,7,0.9911467005683925,7,-2.0011461235316204,-0.002693362752403677,0.00663108421060837,0.008203474640246329,-0.02606451569657781,0.5522558429268728,3.303319887255027,5.634587064780851,-5.505047829373438,375.8728961571527,211.53959440256097,1,252.71821756225407,214.54843662457208,596.3302752293093,0.0,-106.96723460025986,89.12984972011144,0,-229.35779816511896,276.8276853894375,228.49154818703087,632.5619881077724,0.0,288.04664019135106,2068.4424612839593,1961.3845990367313,-3142.5681670097883,-4372.593247004855,15312.822351425746,17776.998713107627,-26024.92217160461,0.3270000000000266,15
3,1098.6845387774476,2.0900000000000034,2,0.4351247626452269,14,-5.6317669538317,-7.518188606048682e-05,0.01044229480727183,0.02059576327008182,-0.027864559487311348,-17.42141398983556,72.60923373536133,32.28836358300767,-267.7945044588987,576.8380597025193,478.06484915751753,0,-57.84639272397429,346.62241659708104,1063.6363636362316,-403.6697247706094,311.5786735234347,1123.3222369436103,2972.4770642199414,-577.9816513762505,696.9814358451761,968.1729270041709,2973.3830310389726,0.0,523.186649602241,9876.489432135755,26263.427546993673,-19900.228819754415,-365.61591900989583,125475.55034458109,263129.3027804523,-234936.62470371395,0.10899999999998045,15
3,714.5185371372985,1.2790000000000248,5,0.8830666781263026,13,-15.061734602303915,0.09902744351512967,0.3076503721990897,1.0303768265243125,-0.011820333515926942,-0.28685916290513397,5.1242941569301,8.077564266842208,-12.72636697821563,628.3493096824396,630.9675110494993,1,-74.72955323070022,329.2155650747689,238.53211009172372,-908.2568807338711,-438.5755684248072,508.51025517184985,0,-1550.4587155962042,503.5753584031437,549.5767558911543,1566.015005158117,0.0,66.25752569139026,4728.27259774615,11985.002953505373,-6436.0672247173825,310.1718142139252,60267.29979146874,109954.1555367376,-88099.96117381504,0.21800000000001774,15
3,1337.4038645776839,2.1529999999999916,0,0.12499632758699843,21,20.85428014608694,0.06416328531318923,0.381047020331955,1.5707963267948966,-0.432407775570538,-5.459834101267536,55.00926534632481,104.719755119755,-196.34954084947088,235.71134338572116,167.17057157286985,2,19.416840797746772,730.4462016064103,2605.5045871564307,-1174.311926605409,44.92011898674138,724.6133484890656,1478.723404255412,-2238.5321100921446,592.3712670195351,821.7398507656721,3435.0662528700655,0.0,-427.6235631664746,10147.453807582524,17313.789466999253,-25857.82235612502,-72074.55391523735,485842.08018576674,443120.6371197984,-2028548.3437840305,0.5929999999999893,15
3,156.08508104177122,2.651999999999987,1,0.6010417167151221,17,10.032588481523813,0.0878821454625406,0.31138361188746594,1.1071487177940904,-0.2725779355671081,8.187876926463161,38.66120292775721,157.07963267948966,-13.989154538986794,204.35193608704742,93.81364506296512,1,53.13805270163053,91.26027421084197,281.2499999999061,-9.090909090910312,93.91419010868186,122.99453911037563,349.2063492062572,-93.59605911329913,127.0307892221275,135.65079775140612,420.42575147091304,0.0,1674.4560536654246,5544.668317612523,20000.0,-2267.1305871284826,117356.92193717141,511620.37377623,2000000.0,-250640.9570720608,0.01,15
3,224.36788768028916,1.2319999999999993,2,0.9939433433865433,11,14.091600790460483,0.02279468342378503,0.022808448197943254,0.19634954084936207,-0.010106839606214581,-12.996055289994347,47.814347649536295,14.410975475181365,-157.07963267948966,355.76596115717786,223.00896842952304,3,-3.8956965562479193,23.256615206039474,27.522935779814276,-55.045871559642904,169.91140635844837,187.37951310358596,605.5045871560719,0.0,170.7640591358309,187.9403904581478,608.0015238819766,0.0,261.82175420028454,1553.992157795655,3695.941951699962,-1644.178077439249,-635.10881531479,19297.199985675168,24187.800362375667,-45632.56369818869,0.3270000000000266,15
3,2054.6910720228743,4.805000000000007,1,0.23380331728426978,39,10.695736503672297,-0.0016225143834327973,0.13658935777452313,0.18088668037667022,-0.7400682197970757,3.674654364523458,29.10657391395854,165.47820529197998,-43.065745088142364,904.4396309203024,480.3935886333205,2,14.914961885561292,191.17414389994624,660.5504587155426,-504.0,111.84460376857511,922.2920068619413,4834.862385320707,-1339.4495412842948,474.1913327182492,814.7882164041657,4835.079987443042,0.0,136.4114019665217,8302.859212576976,31757.801487955672,-30655.423353236067,-361.1783085360561,115410.19248345372,196059.09460981298,-572598.3930384098,0.10900000000000887,15
